Provider State,Average Covered Charges
California,$27695.79
California,$39194.91
California,$69831.57
California,$29630.21
California,$58704.70
California,$53124.90
California,$15672.41
California,$34578.52
California,$40483.94
California,$18868.14
California,$47935.50
California,$36726.72
Colorado,$16001.08
Colorado,$18236.33
Colorado,$17117.53
Colorado,$19252.00
Colorado,$26015.17
Colorado,$16476.86
Colorado,$14133.41
Colorado,$21036.53
Colorado,$26286.75
Colorado,$28615.56
Colorado,$18426.07
Colorado,$28293.42
Colorado,$22013.27
Colorado,$30519.55
Colorado,$20037.09
Connecticut,$19938.27
Connecticut,$18489.88
Connecticut,$27905.54
Connecticut,$10060.78
Connecticut,$19065.53
Connecticut,$23677.90
Connecticut,$10300.31
Connecticut,$23383.51
Connecticut,$18815.82
Connecticut,$14295.84
Connecticut,$13289.02
Connecticut,$16651.94
Connecticut,$18121.20
Connecticut,$13273.47
Delaware,$10451.53
Delaware,$15122.12
Delaware,$14096.61
District of Columbia,$21812.38
District of Columbia,$11837.63
District of Columbia,$19674.84
Florida,$24078.20
Florida,$23797.15
Florida,$19212.45
Florida,$19226.26
Florida,$28384.95
Florida,$39171.46
Florida,$18307.48
Florida,$11057.82
Florida,$16228.22
Florida,$19978.95
Florida,$17484.12
Florida,$16088.15
Florida,$16105.21
Florida,$32668.96
Florida,$21030.69
Florida,$22574.69
Florida,$23744.95
Florida,$18080.92
Florida,$26847.60
Florida,$13417.83
Florida,$24068.15
Florida,$20176.05
Florida,$19623.83
Florida,$20238.26
Florida,$16166.38
Florida,$16234.20
Florida,$12885.17
Florida,$13197.15
Florida,$31267.36
Florida,$20696.00
Florida,$16664.88
Florida,$18277.23
Florida,$25963.35
Florida,$19267.05
Florida,$11591.55
Florida,$23831.82
Florida,$19130.40
Florida,$14712.39
Florida,$27448.70
Florida,$8664.60
Florida,$20594.81
Florida,$19223.05
Florida,$31018.88
Florida,$19285.78
Florida,$15255.16
Florida,$13137.93
Florida,$28389.19
Florida,$30415.65
Florida,$15538.93
Florida,$22934.94
Florida,$22212.07
Florida,$20846.11
Florida,$16428.35
Florida,$14834.19
Florida,$25462.00
Florida,$34006.90
Florida,$35181.00
Florida,$37767.63
Florida,$32196.43
Florida,$19237.05
Florida,$17358.14
Florida,$22267.70
Florida,$17440.84
Florida,$18778.28
Florida,$34712.85
Florida,$34330.33
Florida,$24636.00
Florida,$27994.47
Florida,$29445.31
Florida,$21321.78
Florida,$38714.54
Florida,$16178.21
Florida,$22298.00
Florida,$19661.90
Florida,$16804.72
Florida,$24025.31
Florida,$28054.47
Florida,$28224.31
Florida,$39221.61
Florida,$20114.68
Florida,$21687.91
Florida,$34773.18
Florida,$16835.48
Florida,$18160.16
Florida,$16812.23
Florida,$28788.75
Florida,$21360.80
Florida,$16178.53
Florida,$20008.83
Georgia,$13608.25
Georgia,$20351.25
Georgia,$18468.08
Georgia,$12847.45
Georgia,$12192.09
Georgia,$21213.38
Georgia,$14682.16
Georgia,$11949.76
Georgia,$13260.84
Georgia,$23200.21
Arkansas,$14580.94
Georgia,$10688.08
Georgia,$14982.76
Georgia,$7144.33
Georgia,$9909.20
Georgia,$15034.08
Georgia,$20498.72
Georgia,$13141.69
Idaho,$16606.23
Illinois,$22474.27
Illinois,$28403.13
Illinois,$18737.35
Illinois,$25435.76
Illinois,$17160.54
Illinois,$10712.07
Illinois,$9162.89
Illinois,$11416.06
Illinois,$15914.78
Illinois,$18364.83
Illinois,$20538.00
Illinois,$16858.61
Illinois,$18349.46
Illinois,$17178.47
Illinois,$22420.30
Illinois,$19051.33
Illinois,$25421.68
Illinois,$21435.00
Illinois,$17402.68
Illinois,$21542.70
Illinois,$20128.00
Illinois,$18484.86
Illinois,$25033.55
Illinois,$16648.30
Illinois,$13609.80
Illinois,$13683.86
Illinois,$20644.14
Illinois,$15090.37
Illinois,$18057.00
Illinois,$26121.88
Illinois,$16962.63
Illinois,$14138.91
Illinois,$15216.85
Illinois,$27939.04
Illinois,$30781.96
Illinois,$19305.41
Illinois,$14200.54
Illinois,$25621.30
Illinois,$15572.18
Illinois,$28537.53
Illinois,$14504.04
Illinois,$19148.38
Illinois,$17144.00
Illinois,$20085.84
Illinois,$18409.30
Massachusetts,$9534.47
Illinois,$25054.68
Illinois,$16438.25
Illinois,$17512.60
Illinois,$19175.62
Illinois,$8755.18
Illinois,$20799.11
Illinois,$19074.54
Illinois,$23158.76
Illinois,$13615.24
Indiana,$11214.07
Indiana,$11735.43
Indiana,$10324.45
Indiana,$9036.42
Indiana,$13009.17
Indiana,$15217.88
Indiana,$10952.45
Indiana,$12786.42
Indiana,$12141.00
Indiana,$17215.42
Indiana,$10732.66
Indiana,$24145.33
Indiana,$20843.46
Indiana,$12327.18
Indiana,$18101.14
Indiana,$16367.54
Indiana,$8842.66
Indiana,$11301.30
Indiana,$15349.30
Indiana,$16244.48
Indiana,$11028.54
Indiana,$13144.79
Indiana,$12172.85
Iowa,$21070.23
Iowa,$8807.33
Iowa,$11990.50
Iowa,$11103.00
Iowa,$12051.00
Iowa,$11271.33
Iowa,$12211.84
Iowa,$14442.43
Iowa,$14693.91
Iowa,$11328.92
Kansas,$12494.31
Kansas,$14260.15
Kansas,$18180.33
Kansas,$17550.64
Kansas,$19611.20
Kansas,$13744.09
Kansas,$20924.71
Kansas,$23113.64
Kansas,$7140.14
Kentucky,$9677.81
Kentucky,$14122.93
Kentucky,$12096.17
Kentucky,$8947.38
Kentucky,$12366.18
Kentucky,$9567.41
Kentucky,$12051.59
Kentucky,$14155.18
Kentucky,$19585.58
Kentucky,$14609.66
Kentucky,$14373.43
Kentucky,$13345.93
Kentucky,$10815.00
Kentucky,$15783.72
Kentucky,$10463.44
Kentucky,$18289.00
Louisiana,$24739.36
Louisiana,$18610.00
Louisiana,$13420.00
Louisiana,$17874.81
Louisiana,$11263.00
Maine,$10569.46
Maine,$10986.27
Maine,$10617.08
Maine,$8741.30
Maine,$11332.94
Maine,$14830.71
Maine,$11317.50
Maryland,$6872.00
Maryland,$7714.00
Maryland,$9681.81
Maryland,$6655.36
Maryland,$7830.46
Maryland,$7102.16
Maryland,$9152.76
Maryland,$7429.34
Maryland,$8571.21
Maryland,$6927.10
Maryland,$5713.07
Maryland,$7055.65
Maryland,$5277.75
Maryland,$6334.29
Maryland,$5250.26
Maryland,$7915.05
Maryland,$9546.40
Maryland,$5772.00
Maryland,$6364.08
Maryland,$9007.06
Maryland,$7339.26
Maryland,$5379.27
Maryland,$7400.48
Maryland,$8295.00
Maryland,$4980.50
Maryland,$6304.82
Maryland,$4797.75
Maryland,$6673.22
Maryland,$8117.92
Maryland,$6359.92
Massachusetts,$9906.19
Massachusetts,$9312.38
Massachusetts,$11076.90
Massachusetts,$10644.09
Massachusetts,$10322.97
Massachusetts,$9673.46
Massachusetts,$7151.06
Massachusetts,$11547.80
Massachusetts,$7958.00
Massachusetts,$7672.10
Massachusetts,$9987.92
Massachusetts,$13900.32
Massachusetts,$7209.19
Massachusetts,$17731.41
Massachusetts,$8878.30
Massachusetts,$10749.07
Massachusetts,$8092.33
Massachusetts,$7488.25
Massachusetts,$10758.93
Massachusetts,$7575.56
Massachusetts,$15324.88
Massachusetts,$7445.01
Massachusetts,$26236.27
Massachusetts,$7456.58
Massachusetts,$10817.43
Massachusetts,$7540.46
Massachusetts,$9645.38
Massachusetts,$12029.00
Massachusetts,$12152.65
Massachusetts,$11072.84
Massachusetts,$6830.72
Massachusetts,$11940.71
Massachusetts,$16475.72
Massachusetts,$6205.60
Massachusetts,$10122.80
Massachusetts,$24964.42
Massachusetts,$6762.45
Massachusetts,$13051.65
Massachusetts,$15176.80
Massachusetts,$7458.11
Massachusetts,$17561.65
Massachusetts,$8650.72
Massachusetts,$10240.31
Massachusetts,$8792.26
Michigan,$12222.97
Michigan,$15819.43
Michigan,$12290.24
Michigan,$13293.89
Michigan,$15785.06
Michigan,$9674.28
Michigan,$9745.59
Michigan,$19203.44
Michigan,$10519.42
Michigan,$14729.40
Michigan,$14362.04
Michigan,$8314.75
Michigan,$11722.60
Michigan,$18071.39
Michigan,$11305.75
Michigan,$11289.50
Michigan,$18004.30
Michigan,$19219.44
Michigan,$13367.93
Michigan,$13214.00
Michigan,$11728.88
Michigan,$11491.58
Michigan,$13206.22
Michigan,$13293.74
Michigan,$13912.93
Michigan,$14147.00
Michigan,$14156.58
Michigan,$12424.57
Michigan,$11025.19
Michigan,$21820.52
Michigan,$10995.80
Michigan,$11459.07
Michigan,$15415.88
Michigan,$10245.83
Michigan,$15202.31
Michigan,$12261.80
Michigan,$15760.58
Minnesota,$19375.86
Minnesota,$9129.07
Minnesota,$15593.14
Minnesota,$15095.53
Minnesota,$13615.10
Minnesota,$16408.78
Minnesota,$8974.54
Minnesota,$9411.58
Minnesota,$8859.09
Minnesota,$17784.18
Minnesota,$14049.61
Minnesota,$14171.62
Minnesota,$15271.28
Minnesota,$16792.48
Minnesota,$20556.69
Minnesota,$15907.09
Mississippi,$25368.58
Mississippi,$14994.64
Mississippi,$16514.62
Mississippi,$21866.41
Mississippi,$16209.76
Mississippi,$8309.91
Mississippi,$12469.71
Mississippi,$20490.15
Mississippi,$11782.08
Missouri,$17031.76
Missouri,$14089.50
Missouri,$11134.63
Missouri,$20775.05
Missouri,$8087.82
Missouri,$37746.63
Missouri,$18318.40
Missouri,$8856.73
Missouri,$10282.43
Missouri,$13812.22
Missouri,$13078.81
Missouri,$13608.75
Missouri,$31133.66
Missouri,$16179.32
Missouri,$16363.64
Missouri,$24376.35
Missouri,$10501.11
Missouri,$20588.16
Missouri,$13323.84
Missouri,$12616.18
Missouri,$21956.85
Missouri,$18158.81
Missouri,$10711.72
Montana,$11389.00
Nebraska,$13077.96
Nebraska,$21256.82
California,$50997.86
Nebraska,$13652.28
Nebraska,$17273.12
Nebraska,$18755.50
Nebraska,$8985.45
Nevada,$24165.30
Nevada,$52311.46
Nevada,$23225.71
Nevada,$30635.81
Nevada,$29757.50
Nevada,$31948.88
Nevada,$31726.00
New Hampshire,$23962.63
New Hampshire,$16910.00
New Hampshire,$11560.07
New Hampshire,$10079.46
New Hampshire,$16335.63
New Hampshire,$16103.73
New Hampshire,$15606.92
New Jersey,$36668.84
New Jersey,$36302.68
New Jersey,$23685.38
New Jersey,$19724.58
New Jersey,$36768.43
New Jersey,$26330.45
New Jersey,$16823.33
New Jersey,$24256.04
New Jersey,$42714.72
New Jersey,$27281.41
New Jersey,$42337.61
New Jersey,$26262.18
New Jersey,$36962.25
New Jersey,$35290.77
New Jersey,$81473.90
New Jersey,$27573.94
New Jersey,$38292.45
New Jersey,$39380.25
New Jersey,$37088.38
New Jersey,$30256.52
New Jersey,$49279.55
New Jersey,$37233.31
New Jersey,$37353.48
New Jersey,$35045.33
New Jersey,$27931.93
New Jersey,$61902.18
New Jersey,$29396.42
New Jersey,$22556.23
New Jersey,$37046.50
New Jersey,$22367.91
New Jersey,$42097.76
New Jersey,$45776.72
New Jersey,$42496.45
New Jersey,$46233.46
New Jersey,$47962.08
New Jersey,$36812.48
New Jersey,$47620.35
New Jersey,$24265.11
New Jersey,$30301.14
New Mexico,$23143.00
New Mexico,$13666.00
New Mexico,$14375.59
New York,$9911.72
New York,$17461.71
New York,$9777.37
New York,$7296.78
New York,$9868.79
New York,$23458.44
New York,$12956.56
New York,$8869.93
New York,$25166.50
New York,$20278.60
New York,$12526.96
New York,$24564.13
New York,$23702.00
New York,$10550.89
New York,$21969.95
New York,$27538.16
New York,$20290.75
New York,$14505.18
New York,$17133.77
New York,$36753.69
Colorado,$49855.30
New York,$14074.00
New York,$15688.53
New York,$17567.14
New York,$13623.66
New York,$10819.00
New York,$28664.98
New York,$9757.40
New York,$19973.44
New York,$30669.67
New York,$28103.71
New York,$40840.13
New York,$10996.24
New York,$24348.65
New York,$12415.20
New York,$16054.76
New York,$33251.09
New York,$10161.76
New York,$9674.61
New York,$37168.21
New York,$13913.17
New York,$19828.50
New York,$28381.50
New York,$9185.83
New York,$21597.63
New York,$5404.69
New York,$8068.66
New York,$28263.23
New York,$26508.70
New York,$13229.25
New York,$18302.06
New York,$11751.10
New York,$24052.70
New York,$10797.36
New York,$26594.57
New York,$28742.29
New York,$9510.66
New York,$16451.47
New York,$11986.56
New York,$21033.16
New York,$18682.80
New York,$27403.82
New York,$16658.00
New York,$38509.72
New York,$12211.27
New York,$22797.74
New York,$6773.75
New York,$24796.71
New York,$11632.13
New York,$32778.00
New York,$15606.90
New York,$23488.72
New York,$21331.82
New York,$19411.70
New York,$28830.38
New York,$11204.25
New York,$14210.00
New York,$30878.74
New York,$10970.20
New York,$10198.34
New York,$20389.91
New York,$25577.36
New York,$20127.47
New York,$17756.94
New York,$21776.35
New York,$32088.76
New York,$16168.06
New York,$18015.21
New York,$25543.57
North Carolina,$9616.72
North Carolina,$14397.60
North Carolina,$13609.53
North Carolina,$11560.94
North Carolina,$9527.42
North Carolina,$13540.23
North Carolina,$19317.50
North Carolina,$12236.15
North Carolina,$18460.74
North Carolina,$14774.70
North Carolina,$24516.00
North Carolina,$15050.36
North Carolina,$13160.38
North Carolina,$20979.23
North Carolina,$17879.66
North Carolina,$9682.18
North Carolina,$18777.09
North Carolina,$15389.37
North Carolina,$11749.75
North Carolina,$7993.00
North Carolina,$9111.23
North Carolina,$12049.36
North Carolina,$14675.35
North Dakota,$13452.35
North Dakota,$10074.61
Ohio,$15021.73
Ohio,$18402.05
Ohio,$6739.11
Ohio,$12841.23
Ohio,$19701.31
Ohio,$12148.09
Ohio,$8780.84
Ohio,$11272.60
Ohio,$9607.59
Ohio,$13470.75
Ohio,$29033.95
Ohio,$23155.53
Ohio,$11765.69
Ohio,$11430.43
Ohio,$17559.35
Ohio,$11752.33
Ohio,$16635.46
Ohio,$20324.96
Ohio,$6414.11
Ohio,$13040.72
Ohio,$20542.57
Ohio,$12712.07
Ohio,$22703.06
Ohio,$18207.50
Ohio,$20206.66
Ohio,$15416.40
Ohio,$6618.44
Ohio,$18061.37
Ohio,$12092.46
Ohio,$13179.05
Ohio,$23784.26
Ohio,$8748.76
Ohio,$13128.24
Ohio,$21425.91
Ohio,$20830.26
Ohio,$15986.26
Ohio,$8444.54
Ohio,$9482.69
Ohio,$14488.65
Ohio,$11450.53
Ohio,$11862.58
Ohio,$19339.25
Ohio,$15835.47
Ohio,$14701.31
Ohio,$16376.75
Ohio,$13984.45
Ohio,$13816.00
Oklahoma,$16786.33
Oklahoma,$14033.11
Oklahoma,$22090.21
Oklahoma,$16771.83
Oklahoma,$29035.08
Oklahoma,$13130.00
Oklahoma,$23492.56
Oklahoma,$8977.45
Oklahoma,$9850.79
Oregon,$15595.14
Pennsylvania,$16859.25
Pennsylvania,$9269.69
Pennsylvania,$14655.04
Pennsylvania,$27241.41
Pennsylvania,$19019.08
Pennsylvania,$24126.08
Pennsylvania,$6739.83
Pennsylvania,$7567.70
Pennsylvania,$9210.12
Pennsylvania,$10582.18
Pennsylvania,$23343.48
Pennsylvania,$10487.51
Pennsylvania,$10705.21
Pennsylvania,$29308.25
Pennsylvania,$22063.55
Pennsylvania,$16686.76
Pennsylvania,$11049.66
Pennsylvania,$29533.91
Pennsylvania,$11542.36
Pennsylvania,$37936.92
Pennsylvania,$14599.84
Pennsylvania,$39177.14
Pennsylvania,$17061.06
Pennsylvania,$18983.90
Pennsylvania,$13703.73
Pennsylvania,$11946.00
Pennsylvania,$45625.66
Pennsylvania,$11343.85
Pennsylvania,$27161.65
Pennsylvania,$15997.00
Pennsylvania,$23850.42
Pennsylvania,$34145.84
Pennsylvania,$24737.32
Pennsylvania,$16107.12
Pennsylvania,$29036.20
Pennsylvania,$30055.88
Pennsylvania,$9922.92
Rhode Island,$21697.02
Pennsylvania,$13609.23
Pennsylvania,$11579.00
Pennsylvania,$27805.25
Pennsylvania,$25100.50
Pennsylvania,$7553.09
Pennsylvania,$40334.39
Pennsylvania,$42049.51
Pennsylvania,$62231.28
Pennsylvania,$22711.41
Pennsylvania,$30903.05
Pennsylvania,$21437.38
Pennsylvania,$17425.25
Pennsylvania,$27014.26
Pennsylvania,$10584.73
Pennsylvania,$10259.72
Pennsylvania,$30573.28
Pennsylvania,$16096.16
Pennsylvania,$26029.41
Pennsylvania,$33345.60
Pennsylvania,$17393.06
Pennsylvania,$27054.52
Pennsylvania,$16788.06
Pennsylvania,$6976.72
Pennsylvania,$11935.06
Pennsylvania,$17929.00
Pennsylvania,$64762.57
Rhode Island,$14689.75
Rhode Island,$24934.85
South Carolina,$16194.09
South Carolina,$19326.53
South Carolina,$13361.36
South Carolina,$34899.41
South Carolina,$37161.40
South Carolina,$13030.00
South Carolina,$16083.30
South Carolina,$13369.75
South Carolina,$10940.00
South Carolina,$22578.85
South Carolina,$16229.54
South Carolina,$21336.22
South Carolina,$28601.36
South Carolina,$21201.47
South Carolina,$17440.72
South Carolina,$18071.16
South Carolina,$42342.94
South Dakota,$10894.31
South Dakota,$12827.66
South Dakota,$11989.28
Tennessee,$7492.36
Tennessee,$16676.94
Tennessee,$13753.90
Tennessee,$10329.05
Connecticut,$39676.05
Tennessee,$11074.20
Tennessee,$24723.00
Tennessee,$15718.41
Tennessee,$17433.32
Tennessee,$12298.87
Tennessee,$15924.00
Tennessee,$7310.25
Tennessee,$13413.18
Tennessee,$11620.10
Tennessee,$14389.43
Tennessee,$12975.61
Tennessee,$9067.72
Tennessee,$13774.66
Tennessee,$17041.84
Tennessee,$21481.76
Tennessee,$9178.64
Tennessee,$23203.28
Tennessee,$14658.83
Texas,$19660.83
Texas,$17473.33
Texas,$13880.60
Texas,$13221.43
Texas,$18453.26
Texas,$19558.91
Texas,$29616.95
Texas,$23966.45
Texas,$19620.66
Texas,$28532.44
Texas,$19673.95
Texas,$15969.92
Texas,$27645.07
Texas,$20466.18
Texas,$47224.72
Texas,$20123.16
Texas,$18295.47
Texas,$37843.54
Texas,$55267.12
Texas,$23112.83
Texas,$14613.91
Texas,$18453.87
Texas,$14836.55
Texas,$31073.37
Texas,$14236.54
Texas,$18583.34
Texas,$19851.90
Texas,$19134.00
Texas,$14094.78
Texas,$17900.95
Texas,$24556.14
Texas,$21783.62
Texas,$20593.29
Texas,$29482.00
Texas,$17211.83
Washington,$25365.57
Texas,$13240.66
Texas,$19318.78
Texas,$18223.33
Texas,$12001.25
Texas,$34173.57
Texas,$29981.95
Texas,$29005.27
Texas,$30035.64
Texas,$25778.18
Texas,$42708.66
Texas,$16342.48
Texas,$32769.15
Texas,$18009.50
Texas,$21324.45
Texas,$19620.94
Texas,$13822.40
Texas,$17181.62
Utah,$14449.81
Vermont,$10904.81
Vermont,$10513.72
Virginia,$9605.55
Virginia,$8820.92
Virginia,$7843.00
Virginia,$9938.63
Virginia,$15889.71
Virginia,$13170.21
Alabama,$32120.30
Virginia,$25325.46
Virginia,$13026.87
Virginia,$17271.54
Virginia,$12682.50
Virginia,$16601.18
Virginia,$16341.26
Virginia,$11037.27
Virginia,$13920.03
Virginia,$14023.05
Virginia,$16594.19
Virginia,$12120.30
Virginia,$34525.45
Virginia,$12202.73
Virginia,$21702.27
Virginia,$12907.94
Virginia,$11999.45
Washington,$22000.00
Washington,$23379.27
Washington,$19199.29
Washington,$16645.81
Washington,$12144.90
Washington,$13236.50
Washington,$17131.89
Washington,$21561.63
Washington,$21541.10
Washington,$26885.33
Washington,$23482.83
Washington,$22349.69
West Virginia,$12955.06
West Virginia,$9045.00
West Virginia,$10526.27
West Virginia,$14747.06
West Virginia,$19367.09
West Virginia,$9674.23
West Virginia,$5465.45
West Virginia,$6645.94
Wisconsin,$11504.91
Wisconsin,$13390.16
Wisconsin,$13119.42
Wisconsin,$14455.09
Wisconsin,$13463.85
Wisconsin,$13524.81
Wisconsin,$11843.50
Wisconsin,$14157.00
Wisconsin,$10200.81
Wisconsin,$16745.46
Wisconsin,$11290.00
Wisconsin,$17056.64
Wisconsin,$13130.66
Wisconsin,$21718.91
Wisconsin,$17150.39
Wisconsin,$16585.84
Wyoming,$10399.77
Alabama,$18892.36
Alabama,$18768.50
Alabama,$35634.31
Alabama,$66209.36
Alabama,$66489.22
Alabama,$32163.36
Alabama,$32761.18
Alabama,$26255.80
Alabama,$28574.53
Alabama,$40155.23
Alabama,$61158.80
Alabama,$165102.84
Alabama,$19218.53
Arizona,$21115.28
Arizona,$21987.90
Arizona,$28450.33
Arizona,$26904.45
Arizona,$55367.85
Arizona,$33606.91
Arizona,$60921.25
Arizona,$42245.26
Arizona,$37399.84
Arizona,$23132.25
Arizona,$46374.18
Arizona,$37244.68
Arizona,$28767.56
Arizona,$35374.62
Arizona,$62391.00
Arizona,$50344.36
Arkansas,$25562.46
Arkansas,$27258.78
Arkansas,$27749.41
Arkansas,$21369.40
Arkansas,$44105.00
Arkansas,$31025.95
Arkansas,$23624.29
Arkansas,$33745.14
California,$63433.23
California,$51583.81
California,$47589.80
California,$47594.23
California,$54483.91
California,$81956.92
California,$55047.76
California,$73517.78
California,$33620.95
California,$58795.18
California,$116368.36
